source_path,size_bytes,sha256,disposition,canonical_destination,notes
Part2/Machine Learning/Adversarial AI/Codes/tutorial_adversarialml-master/figures/part2/attackers/model_inversion.png,48916,1640a6dea969f42b219322198e5fbbf20de4eb30c2fb820699114dcff359b585,out-of-scope reference-only,.local-reference-library/source-batches/Part2.zip,Adversarial-ML/teaching material is outside the current cryptography knowledge-base scope; retained only in the exact source batch.
Part2/Machine Learning/Adversarial AI/Codes/tutorial_adversarialml-master/figures/part2/attackers/secml.png,74030,7a15a073f9825a1a32ffa130b1613e4a0253bb9eb01b4a9d1e13d9dd956c5697,out-of-scope reference-only,.local-reference-library/source-batches/Part2.zip,Adversarial-ML/teaching material is outside the current cryptography knowledge-base scope; retained only in the exact source batch.
Part2/Machine Learning/Adversarial AI/Codes/tutorial_adversarialml-master/figures/part2/attackers/wbox.png,162651,7cfa78baeecefd0051b97161eae6697e713c9967e24d0aea6caed54358b1843e,exact duplicate within Part2,Part2/Machine Learning/Adversarial AI/Codes/tutorial_adversarialml-master/figures/old_photos/attackers/wbox.png,Byte-identical to an earlier Part 2 source entry; retained once through the exact source archive.
Part2/Machine Learning/Adversarial AI/Codes/tutorial_adversarialml-master/figures/part2/tay.png,177788,8240a3c2760c4b148473b8680484ee3e6763af7b07b87b14e8c03c561c018844,out-of-scope reference-only,.local-reference-library/source-batches/Part2.zip,Adversarial-ML/teaching material is outside the current cryptography knowledge-base scope; retained only in the exact source batch.
Part2/Machine Learning/Adversarial AI/Codes/tutorial_adversarialml-master/figures/part2/tay2.png,19635,76848e70bb3ac9ff619271b503f66049661782a0dc76c3423b40825cae107eaf,out-of-scope reference-only,.local-reference-library/source-batches/Part2.zip,Adversarial-ML/teaching material is outside the current cryptography knowledge-base scope; retained only in the exact source batch.
Part2/Machine Learning/Adversarial AI/Codes/tutorial_adversarialml-master/figures/part3/adv.jpg,67135,09cb328683e4709a224341f8b19fd3aaaa75cb85848c67c0b85e7ed954ba3edb,out-of-scope reference-only,.local-reference-library/source-batches/Part2.zip,Adversarial-ML/teaching material is outside the current cryptography knowledge-base scope; retained only in the exact source batch.
Part2/Machine Learning/Adversarial AI/Codes/tutorial_adversarialml-master/figures/part3/adversarial_decision_boundary_2.pdf,10955,950e0fa52425e84b697bfd21f0d0bb9be08d6dd3e40417fe9a0d3d6eaa3df484,out-of-scope reference-only,.local-reference-library/source-batches/Part2.zip,Adversarial-ML/teaching material is outside the current cryptography knowledge-base scope; retained only in the exact source batch.
Part2/Machine Learning/Adversarial AI/Codes/tutorial_adversarialml-master/figures/part3/adversarial_decision_boundary_2.png,32580,f8a6d2dfd3f98c67a0cd1657bbf103e4639c482531e4f3bb13787dc8580a52bc,out-of-scope reference-only,.local-reference-library/source-batches/Part2.zip,Adversarial-ML/teaching material is outside the current cryptography knowledge-base scope; retained only in the exact source batch.
Part2/Machine Learning/Adversarial AI/Codes/tutorial_adversarialml-master/figures/part3/adversarial_decision_boundary_3.png,28061,03836b010d560c91849f797749553c3e72293219325a2b5ce6b017bbdf862a1d,out-of-scope reference-only,.local-reference-library/source-batches/Part2.zip,Adversarial-ML/teaching material is outside the current cryptography knowledge-base scope; retained only in the exact source batch.
Part2/Machine Learning/Adversarial AI/Codes/tutorial_adversarialml-master/figures/part3/adv_ex_text.png,98480,d95705e583c58d746d80911369b53bc98a0a6af7bcbe7daf6eee03b71a8157eb,out-of-scope reference-only,.local-reference-library/source-batches/Part2.zip,Adversarial-ML/teaching material is outside the current cryptography knowledge-base scope; retained only in the exact source batch.
Part2/Machine Learning/Adversarial AI/Codes/tutorial_adversarialml-master/figures/part3/adv_geometric.pdf,342590,9466f83ebc925adb5163e7b37451326c0d43190c3acc05672501220bd07e113e,out-of-scope reference-only,.local-reference-library/source-batches/Part2.zip,Adversarial-ML/teaching material is outside the current cryptography knowledge-base scope; retained only in the exact source batch.
Part2/Machine Learning/Adversarial AI/Codes/tutorial_adversarialml-master/figures/part3/adv_geometric.png,131321,2f96b81a72e2ffede2ea2f4c057c1c69f9d6531459e671389f2996a34adf0db9,out-of-scope reference-only,.local-reference-library/source-batches/Part2.zip,Adversarial-ML/teaching material is outside the current cryptography knowledge-base scope; retained only in the exact source batch.
Part2/Machine Learning/Adversarial AI/Codes/tutorial_adversarialml-master/figures/part3/adv_glasses.png,199018,54f38d7728579c89a6dd634f5cfb21e1ffbe3ea1e81f8d9cee092b736930c503,out-of-scope reference-only,.local-reference-library/source-batches/Part2.zip,Adversarial-ML/teaching material is outside the current cryptography knowledge-base scope; retained only in the exact source batch.
Part2/Machine Learning/Adversarial AI/Codes/tutorial_adversarialml-master/figures/part3/adv_noise.png,383239,9f6cb7110a332b86520e3f0f661e22f58d94d51ef807ec329a7bbb7eca6e2d7a,out-of-scope reference-only,.local-reference-library/source-batches/Part2.zip,Adversarial-ML/teaching material is outside the current cryptography knowledge-base scope; retained only in the exact source batch.
Part2/Machine Learning/Adversarial AI/Codes/tutorial_adversarialml-master/figures/part3/attack-ex-3.png,280139,189e68889047f8978989af17650f65d18da13ff760c9b449c476eef012214133,out-of-scope reference-only,.local-reference-library/source-batches/Part2.zip,Adversarial-ML/teaching material is outside the current cryptography knowledge-base scope; retained only in the exact source batch.
Part2/Machine Learning/Adversarial AI/Codes/tutorial_adversarialml-master/figures/part3/attack_ex.png,1102008,8d189236d80f0930611d9bef320f083a072a96039e3c2a75c0ff9992bdc934b0,out-of-scope reference-only,.local-reference-library/source-batches/Part2.zip,Adversarial-ML/teaching material is outside the current cryptography knowledge-base scope; retained only in the exact source batch.
Part2/Machine Learning/Adversarial AI/Codes/tutorial_adversarialml-master/figures/part3/canvas_fool.pdf,250983,0ab4e371210f4767bc615661681e5f2b3c477132781c8f7d30bc761d36ca2724,out-of-scope reference-only,.local-reference-library/source-batches/Part2.zip,Adversarial-ML/teaching material is outside the current cryptography knowledge-base scope; retained only in the exact source batch.
Part2/Machine Learning/Adversarial AI/Codes/tutorial_adversarialml-master/figures/part3/decision_1.png,18866,e05b38937cb5978bcefc41c17b6798951aa1a2795975f1b41d5ca454c8012b2a,out-of-scope reference-only,.local-reference-library/source-batches/Part2.zip,Adversarial-ML/teaching material is outside the current cryptography knowledge-base scope; retained only in the exact source batch.
Part2/Machine Learning/Adversarial AI/Codes/tutorial_adversarialml-master/figures/part3/decision_2.jpg,72105,137220a2a38c9f2d8a0c265fdc418e8a1bddaddbd7c5c8e43c377a11f8e377f4,out-of-scope reference-only,.local-reference-library/source-batches/Part2.zip,Adversarial-ML/teaching material is outside the current cryptography knowledge-base scope; retained only in the exact source batch.
Part2/Machine Learning/Adversarial AI/Codes/tutorial_adversarialml-master/figures/part3/deepfool_1.png,24508,a6647c7ec3b2257606785273b5501d60050c29ab628592ba9f4590dae64842e7,out-of-scope reference-only,.local-reference-library/source-batches/Part2.zip,Adversarial-ML/teaching material is outside the current cryptography knowledge-base scope; retained only in the exact source batch.
Part2/Machine Learning/Adversarial AI/Codes/tutorial_adversarialml-master/figures/part3/deepfool_2.png,31070,5b7fdd3de25b2cab658bbe767911de2afd3f0d8abc79d13a10c0d3f06b2edba4,out-of-scope reference-only,.local-reference-library/source-batches/Part2.zip,Adversarial-ML/teaching material is outside the current cryptography knowledge-base scope; retained only in the exact source batch.
Part2/Machine Learning/Adversarial AI/Codes/tutorial_adversarialml-master/figures/part3/gaas.eps,3165309,4349e56c8c81006838cb0711d0dd5bd0a111f045136e72a46004f779744f651f,out-of-scope reference-only,.local-reference-library/source-batches/Part2.zip,Adversarial-ML/teaching material is outside the current cryptography knowledge-base scope; retained only in the exact source batch.
Part2/Machine Learning/Adversarial AI/Codes/tutorial_adversarialml-master/figures/part3/gaas.pdf,100008,0dc34b540aa0bca5355d92d41e02f995dffa400cea1fd3896d1c002131d21bdb,out-of-scope reference-only,.local-reference-library/source-batches/Part2.zip,Adversarial-ML/teaching material is outside the current cryptography knowledge-base scope; retained only in the exact source batch.
Part2/Machine Learning/Adversarial AI/Codes/tutorial_adversarialml-master/figures/part3/gaas.png,250839,3854806f71235a695cea62b7fee438ffa086fdef1fe54362569cfd9fa0b4dacf,out-of-scope reference-only,.local-reference-library/source-batches/Part2.zip,Adversarial-ML/teaching material is outside the current cryptography knowledge-base scope; retained only in the exact source batch.
Part2/Machine Learning/Adversarial AI/Codes/tutorial_adversarialml-master/figures/part3/gan_adv_1.png,207219,3ba0d4ecc1d2a11e4f3eb5e564a18963a15b6b3b76a3bed661c793db714a4f35,out-of-scope reference-only,.local-reference-library/source-batches/Part2.zip,Adversarial-ML/teaching material is outside the current cryptography knowledge-base scope; retained only in the exact source batch.
Part2/Machine Learning/Adversarial AI/Codes/tutorial_adversarialml-master/figures/part3/gan_adv_2.png,154451,51d7374dc660a074e94e42bc78c02c335e75c170d2c73fdd1e15a4dd34171055,out-of-scope reference-only,.local-reference-library/source-batches/Part2.zip,Adversarial-ML/teaching material is outside the current cryptography knowledge-base scope; retained only in the exact source batch.
Part2/Machine Learning/Adversarial AI/Codes/tutorial_adversarialml-master/figures/part3/norm-ball.png,10299,bdccee6d0549c957599d45971cce259e490ac5e53920dc7cb2111eaae85008a9,out-of-scope reference-only,.local-reference-library/source-batches/Part2.zip,Adversarial-ML/teaching material is outside the current cryptography knowledge-base scope; retained only in the exact source batch.
Part2/Machine Learning/Adversarial AI/Codes/tutorial_adversarialml-master/figures/part3/normball.png,12273,2d283265bd220ead98d7fd3e005f5b81c5260151513484e499592447444e4660,out-of-scope reference-only,.local-reference-library/source-batches/Part2.zip,Adversarial-ML/teaching material is outside the current cryptography knowledge-base scope; retained only in the exact source batch.
Part2/Machine Learning/Adversarial AI/Codes/tutorial_adversarialml-master/figures/part3/pockets.png,12928,4f0a261d54967e995a94ba0e26e3e8791439569303a8cfd53af710953a9fc262,out-of-scope reference-only,.local-reference-library/source-batches/Part2.zip,Adversarial-ML/teaching material is outside the current cryptography knowledge-base scope; retained only in the exact source batch.
Part2/Machine Learning/Adversarial AI/Codes/tutorial_adversarialml-master/figures/part3/robustness.pdf,43204,41ecbb4c3f69d4837fcd423c38f89cb9f31251bad312a78e66d197fa38fdce28,out-of-scope reference-only,.local-reference-library/source-batches/Part2.zip,Adversarial-ML/teaching material is outside the current cryptography knowledge-base scope; retained only in the exact source batch.
Part2/Machine Learning/Adversarial AI/Codes/tutorial_adversarialml-master/figures/part3/small_fool3.pdf,15361,d5faf9aa8e4cb3ede5308c7e1461ee8636b9d84f83fdb2f8ba43f3e7c12084d2,out-of-scope reference-only,.local-reference-library/source-batches/Part2.zip,Adversarial-ML/teaching material is outside the current cryptography knowledge-base scope; retained only in the exact source batch.
Part2/Machine Learning/Adversarial AI/Codes/tutorial_adversarialml-master/figures/part3/small_fool4.pdf,15067,4775f6b93aae9c36c43d0f0f7cf78ecd347568157737698967b016fecd26ce40,out-of-scope reference-only,.local-reference-library/source-batches/Part2.zip,Adversarial-ML/teaching material is outside the current cryptography knowledge-base scope; retained only in the exact source batch.
Part2/Machine Learning/Adversarial AI/Codes/tutorial_adversarialml-master/figures/part3/transferability.png,181564,93890910822e0d6488654ed7a85709a63fd31a94737bf1a877a6742ff44c389c,out-of-scope reference-only,.local-reference-library/source-batches/Part2.zip,Adversarial-ML/teaching material is outside the current cryptography knowledge-base scope; retained only in the exact source batch.
Part2/Machine Learning/Adversarial AI/Codes/tutorial_adversarialml-master/figures/part3/transfer_ITERFGSM_eps_03.pdf,145536,336f311bdaf4272faaaa8388f4f58c0d4537af4f807dd7031b7ba8767a595e5e,out-of-scope reference-only,.local-reference-library/source-batches/Part2.zip,Adversarial-ML/teaching material is outside the current cryptography knowledge-base scope; retained only in the exact source batch.
Part2/Machine Learning/Adversarial AI/Codes/tutorial_adversarialml-master/figures/part3/transfer_ITERFGSM_eps_03.png,4309882,573f5ca7e723054c0d77c0fca1c2356ad12f69178316e4909870f82fba1f227a,out-of-scope reference-only,.local-reference-library/source-batches/Part2.zip,Adversarial-ML/teaching material is outside the current cryptography knowledge-base scope; retained only in the exact source batch.
Part2/Machine Learning/Adversarial AI/Codes/tutorial_adversarialml-master/figures/part3/universal.png,237591,ce5055eefae50e97131ea31850382b6da915b245761011db1a1b651530f001bc,out-of-scope reference-only,.local-reference-library/source-batches/Part2.zip,Adversarial-ML/teaching material is outside the current cryptography knowledge-base scope; retained only in the exact source batch.
Part2/Machine Learning/Adversarial AI/Codes/tutorial_adversarialml-master/figures/part3/universal_2.png,43530,2c95665e0bd174c5880fdb88c7240aa625c84b0e4616a8b9fc11f839683402e3,out-of-scope reference-only,.local-reference-library/source-batches/Part2.zip,Adversarial-ML/teaching material is outside the current cryptography knowledge-base scope; retained only in the exact source batch.
Part2/Machine Learning/Adversarial AI/Codes/tutorial_adversarialml-master/figures/part3/what_1.png,1630864,bf5fe7a47aae56bdafc8c78e0df133b33f765a641b93c632d0cdde6178c87331,out-of-scope reference-only,.local-reference-library/source-batches/Part2.zip,Adversarial-ML/teaching material is outside the current cryptography knowledge-base scope; retained only in the exact source batch.
Part2/Machine Learning/Adversarial AI/Codes/tutorial_adversarialml-master/figures/part3/what_2.png,696780,f322e78d3679a7bdf424692b8b04bdf7c23fe268c44445a6afadaf0e41d98860,out-of-scope reference-only,.local-reference-library/source-batches/Part2.zip,Adversarial-ML/teaching material is outside the current cryptography knowledge-base scope; retained only in the exact source batch.
Part2/Machine Learning/Adversarial AI/Codes/tutorial_adversarialml-master/hello.png,2762,fc98f86ef34ef0d4dc66354cf21de1a59cd5ecf25be4b6e2d20c069a3b0d894f,out-of-scope reference-only,.local-reference-library/source-batches/Part2.zip,Adversarial-ML/teaching material is outside the current cryptography knowledge-base scope; retained only in the exact source batch.
Part2/Machine Learning/Adversarial AI/Codes/tutorial_adversarialml-master/LICENSE,1072,bef6629d40290f32ceaec25436e953034f2ba0b74d65cc1a27b4b6b8feb88321,out-of-scope reference-only,.local-reference-library/source-batches/Part2.zip,Adversarial-ML/teaching material is outside the current cryptography knowledge-base scope; retained only in the exact source batch.
Part2/Machine Learning/Adversarial AI/Codes/tutorial_adversarialml-master/README.MD,1816,5d0177baa82b7ba2fd6ebf9dcdd101b8d93fafd109c96656285c6133e1fde6d4,out-of-scope reference-only,.local-reference-library/source-batches/Part2.zip,Adversarial-ML/teaching material is outside the current cryptography knowledge-base scope; retained only in the exact source batch.
Part2/Machine Learning/Adversarial AI/Codes/tutorial_adversarialml-master/requirements.txt,229,bd1f1995b2badae089f6641c9098f2909987f245c4c5297953bc34b6a9fc7056,out-of-scope reference-only,.local-reference-library/source-batches/Part2.zip,Adversarial-ML/teaching material is outside the current cryptography knowledge-base scope; retained only in the exact source batch.
Part2/Machine Learning/Adversarial AI/Codes/tutorial_adversarialml-master/rise.css,4253,ade4866a3367364ac56dfb702628b3ccea25af12bff531a8d166630aa1adc18b,out-of-scope reference-only,.local-reference-library/source-batches/Part2.zip,Adversarial-ML/teaching material is outside the current cryptography knowledge-base scope; retained only in the exact source batch.
Part2/Machine Learning/Adversarial AI/Codes/tutorial_adversarialml-master/support_code/mnist.py,2830,263aa8325c013b748ca4f6f8e64cbce69519df8ae58afc048943eca4aae02ee1,out-of-scope reference-only,.local-reference-library/source-batches/Part2.zip,Adversarial-ML/teaching material is outside the current cryptography knowledge-base scope; retained only in the exact source batch.
Part2/Machine Learning/Adversarial AI/Codes/tutorial_adversarialml-master/support_code/mnist_fgsm.py,4681,0962cb3ba3050ab889f34b15c4e333088913bf891cc20901b88c6ee69b1c8f84,out-of-scope reference-only,.local-reference-library/source-batches/Part2.zip,Adversarial-ML/teaching material is outside the current cryptography knowledge-base scope; retained only in the exact source batch.
Part2/Machine Learning/Adversarial AI/Codes/tutorial_adversarialml-master/support_code/mnist_pgd.py,4462,96baa915deb880747b2141385000baa673758b2a31739560d2cce978d7504210,out-of-scope reference-only,.local-reference-library/source-batches/Part2.zip,Adversarial-ML/teaching material is outside the current cryptography knowledge-base scope; retained only in the exact source batch.
Part2/Machine Learning/Adversarial AI/Codes/tutorial_adversarialml-master/support_code/util.py,1504,d06a68bb5854847edd3c6eb32d59f982a00dc82cc9087fe6ec2bf5d2f8fe8fed,out-of-scope reference-only,.local-reference-library/source-batches/Part2.zip,Adversarial-ML/teaching material is outside the current cryptography knowledge-base scope; retained only in the exact source batch.
Part2/Machine Learning/Adversarial AI/Codes/tutorial_adversarialml-master/support_code/__init__.py,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,exact duplicate within Part2,Part2/DKG python/bip-frost-dkg-master/python/secp256k1lab/src/secp256k1lab/py.typed,Byte-identical to an earlier Part 2 source entry; retained once through the exact source archive.
Part2/Machine Learning/Adversarial AI/data/MNIST/raw/t10k-images-idx3-ubyte,7840016,0fa7898d509279e482958e8ce81c8e77db3f2f8254e26661ceb7762c4d494ce7,out-of-scope reference-only,.local-reference-library/source-batches/Part2.zip,Adversarial-ML/teaching material is outside the current cryptography knowledge-base scope; retained only in the exact source batch.
Part2/Machine Learning/Adversarial AI/data/MNIST/raw/t10k-images-idx3-ubyte.gz,1648877,8d422c7b0a1c1c79245a5bcf07fe86e33eeafee792b84584aec276f5a2dbc4e6,out-of-scope reference-only,.local-reference-library/source-batches/Part2.zip,Adversarial-ML/teaching material is outside the current cryptography knowledge-base scope; retained only in the exact source batch.
Part2/Machine Learning/Adversarial AI/data/MNIST/raw/t10k-labels-idx1-ubyte,10008,ff7bcfd416de33731a308c3f266cc351222c34898ecbeaf847f06e48f7ec33f2,out-of-scope reference-only,.local-reference-library/source-batches/Part2.zip,Adversarial-ML/teaching material is outside the current cryptography knowledge-base scope; retained only in the exact source batch.
Part2/Machine Learning/Adversarial AI/data/MNIST/raw/t10k-labels-idx1-ubyte.gz,4542,f7ae60f92e00ec6debd23a6088c31dbd2371eca3ffa0defaefb259924204aec6,out-of-scope reference-only,.local-reference-library/source-batches/Part2.zip,Adversarial-ML/teaching material is outside the current cryptography knowledge-base scope; retained only in the exact source batch.
Part2/Machine Learning/Adversarial AI/data/MNIST/raw/train-images-idx3-ubyte,47040016,ba891046e6505d7aadcbbe25680a0738ad16aec93bde7f9b65e87a2fc25776db,out-of-scope reference-only,.local-reference-library/source-batches/Part2.zip,Adversarial-ML/teaching material is outside the current cryptography knowledge-base scope; retained only in the exact source batch.
Part2/Machine Learning/Adversarial AI/data/MNIST/raw/train-images-idx3-ubyte.gz,9912422,440fcabf73cc546fa21475e81ea370265605f56be210a4024d2ca8f203523609,out-of-scope reference-only,.local-reference-library/source-batches/Part2.zip,Adversarial-ML/teaching material is outside the current cryptography knowledge-base scope; retained only in the exact source batch.
Part2/Machine Learning/Adversarial AI/data/MNIST/raw/train-labels-idx1-ubyte,60008,65a50cbbf4e906d70832878ad85ccda5333a97f0f4c3dd2ef09a8a9eef7101c5,out-of-scope reference-only,.local-reference-library/source-batches/Part2.zip,Adversarial-ML/teaching material is outside the current cryptography knowledge-base scope; retained only in the exact source batch.
Part2/Machine Learning/Adversarial AI/data/MNIST/raw/train-labels-idx1-ubyte.gz,28881,3552534a0a558bbed6aed32b30c495cca23d567ec52cac8be1a0730e8010255c,out-of-scope reference-only,.local-reference-library/source-batches/Part2.zip,Adversarial-ML/teaching material is outside the current cryptography knowledge-base scope; retained only in the exact source batch.
Part2/Machine Learning/python-machine-learning-book-3rd-edition-master.zip,157718619,479fc394a0a012ea7a9e936e7d83c442e3df892ffc55d2526ab7f5d3aed64a58,out-of-scope reference-only,.local-reference-library/source-batches/Part2.zip,Adversarial-ML/teaching material is outside the current cryptography knowledge-base scope; retained only in the exact source batch.
Part2/Oblivious Transfer/EGLOT.sage,3770,174de702dd7ead4a2d16857872b76b3b6b3be1f95b1b3688bc3f364290ecb89d,integrated/reworked,src/content/blog/one-out-of-two-ot-trapdoor-permutations.md,Recovered 1-out-of-2 OT material cleaned and represented by a small validated educational implementation.
Part2/Oblivious Transfer/EGLOT1outof2.md,4174,d84810599f684743844ebeae3500b2b08a41daa55b2a92a108e60e187a318c89,integrated/reworked,src/content/blog/one-out-of-two-ot-trapdoor-permutations.md,Recovered 1-out-of-2 OT material cleaned and represented by a small validated educational implementation.
Part2/Oblivious Transfer/Naor–Pinkas scheme/alice_dec.json,466,6ea7257df3b2f74c497deb5b3603b5b7fe2a3193b54e3ee1880f2092a0420a63,mislabeled source retained only,.local-reference-library/source-batches/Part2.zip,"Recovered code/transcripts do not faithfully identify the standard Naor–Pinkas construction; retained for provenance, not canonicalized."
Part2/Oblivious Transfer/Naor–Pinkas scheme/alice_setup.json,412,9f57a8670cae2d76ca6726fe83cc50bb69c5317df5feedc2570105e63c0c3b0c,mislabeled source retained only,.local-reference-library/source-batches/Part2.zip,"Recovered code/transcripts do not faithfully identify the standard Naor–Pinkas construction; retained for provenance, not canonicalized."
Part2/Oblivious Transfer/Naor–Pinkas scheme/bob_setup.json,315,4db2ebd20c519ca6d1ff8da208ee00c70dda81afe1a1eaec78097905a6755028,mislabeled source retained only,.local-reference-library/source-batches/Part2.zip,"Recovered code/transcripts do not faithfully identify the standard Naor–Pinkas construction; retained for provenance, not canonicalized."
Part2/Oblivious Transfer/Naor–Pinkas scheme/helpers.py,4328,f5aee4938e4c098247d2f75352bef8475002c35882e3a3bf3127fea96ed7f972,mislabeled source retained only,.local-reference-library/source-batches/Part2.zip,"Recovered code/transcripts do not faithfully identify the standard Naor–Pinkas construction; retained for provenance, not canonicalized."
Part2/Oblivious Transfer/Naor–Pinkas scheme/Naor-Pinkas OT.md,3825,af053eab3dd3d268847ea8744ccd2c0a7751d97b11f4b5a808a7b616e56bd6d1,integrated/reworked,src/content/blog/modern-oblivious-transfer-extensions.md,"Label/context mined for modern-OT discussion, but the recovered code was not accepted as a faithful Naor–Pinkas implementation."
Part2/Oblivious Transfer/Naor–Pinkas scheme/ot.py,5707,fbe151edb5bf0ec1ec7ba1f228f25b4c486173e0194f12378750e0e1562f60ce,mislabeled source retained only,.local-reference-library/source-batches/Part2.zip,"Recovered code/transcripts do not faithfully identify the standard Naor–Pinkas construction; retained for provenance, not canonicalized."
Part2/Oblivious Transfer/RabinOT.md,7645,1163179b11e4f2a7ea1ef2308c6e4479b86bbb6c33610ed81223ab196eb4eb75,integrated/reworked,src/content/blog/rabin-oblivious-transfer.md,Rabin OT source rewritten into a precise article/toy check with factoring and probability assumptions stated explicitly.
Part2/Oblivious Transfer/RabinOT.sage,3980,0ce8d9115dfa95f14c51e0f717c71ed24a2244ce68d3411378c883244e918021,integrated/reworked,src/content/blog/rabin-oblivious-transfer.md,Rabin OT source rewritten into a precise article/toy check with factoring and probability assumptions stated explicitly.
Part2/Oblivious Transfer/README.md,1058,3248e23595884a03f36b76d7a93e415cdaa53cb5affc44870d0876ff18451433,superseded by stronger canonical work,src/content/blog/modern-oblivious-transfer-extensions.md,Legacy OT README is superseded by the cleaned ordered OT path.
